video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,comments,publishDayName,durationSecs,tagCount,title_no_stopwords,sentiment,sentiment_label
-GLXGUfFxL0,Vj Siddhu Vlogs,Sports Day கொண்டாட்டம்🥳💥 | Episode 1 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

Join us as we celebrate one year of Vj Siddhu Vlogs with a special sports day event. With high energy, fun activities, and plenty of surprises, this episode is sure to entertain.

#vjsiddhuvlogs #funvlogs #sportsday #sportsdayevent #1yearcelebration #1yearofvjsiddhuvlogs #episode1 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,sports day,sports day event,1 year celebration,1 year of vj siddhu vlogs,vj siddhu celebration video,vj siddhu 1 year celebration video,1 year of vj siddhu,1 year of vj siddhu vlog,1 year of vj siddu vlogs",2024-06-17 09:30:08+00:00,2681440,195658,0,2517,PT19M45S,hd,True,"['Masa allah allah bless you anna', 'Congrats for 1st  year celebration vlogs ❤❤❤', 'June 17 my birthday ❤❤❤ .', 'bro june 17th my birthday😂apdiye ithe day annual day celebrate panunga anna', 'Annee aniku tha na yen birthday 🎂🥳🥳🥳', 'Sathish bro fans ❤❤❤❤❤❤', 'Adip Anna roompa cute ❤', 'June17 is my birthday', '17:38 God for a reason ❤', 'June 17 My Birthday Anna 😊']",Monday,1185.0,453,"['Sports', 'Day', 'கொண்டாட்டம்🥳💥', '|', 'Episode', '1', '|', 'Vj', 'Siddhu', 'Vlogs']",0.5,positive
2hOk09iSAKM,Vj Siddhu Vlogs,Kolkata Series Re-release Full Movie 🔥 | 4K | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

Watch the complete series, packed with comedy, exciting moments, and unforgettable experiences. Dive into the heart of Kolkata with US. Enjoy the laughs and the journey!

#vjsiddhuvlogs #rerelease #kolkataseries #kolkata #siddhuvlogs #kolkatavlogs #trending

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Vj Siddhu channel,Vj Siddhu,Vj Siddhu Vlogs latest,vj siddhu videos,vj siddhu harshath,kolkata series,kolkata vlog,kolkata vibe,siddu videos new series,vj siddhu kolkata,vj siddhu kolkata video,vj siddhu kolkata series,vj siddhu kolkata series movie,re-release,siddhu movie,vj siddhu movies,trending,kolkata,series,comedy,Vj Siddhu memes,travel,Vj siddhu gang,Memes",2024-06-16 04:30:08+00:00,2478055,88520,0,995,PT2H34M11S,hd,False,"['1:13:20 glam slam moments', '15/10/2024', 'Puyipyuyo', 'South Korea re release iruka illa na podunga vj siddhu bro na unga fan recently addicted to your videos ❤\nIam subscribed also bro ❤', 'Siddu Anna 😂😂😂😂❤', 'Evlo likes pottalum parthadhu especially this series 🎉❤❤❤❤', '❤', 'Re watching', 'Ennum konjam koraichi irukalam 😂', '1:43:00😂😂😝🚭']",Sunday,9251.0,457,"['Kolkata', 'Series', 'Re-release', 'Full', 'Movie', '🔥', '|', '4K', '|', 'Vj', 'Siddhu', 'Vlogs']",-0.2,negative
QCYDdAnHZzg,Vj Siddhu Vlogs,Chocolate பஜ்ஜி மஜா😋 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #cookingvlog #funcooking #officesamayal #bajji #chocolatebajji 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,sidhu vlogs,siddhu vlogs,vj siddhu prank,vj siddhu office,vj siddhu cooking vlog,cooking video,bajji,chocolate bajji,vj siddhu office cooking,vj siddhu video,vj siddhu cooking video new,vj siddhu vlogs,vj siddhu cooking,vjsiddhu cooking,vjsiddhu office",2024-06-14 09:30:07+00:00,4112919,219665,0,2686,PT25M33S,hd,True,"['Next trip kaashiku porigala anna 🙄', '😂sirichu sirichu vayiru valikkuthu 😅', 'Jackson Gary Brown Richard Thompson Ruth', 'Johnson Kimberly Johnson Jason Lopez Mark', 'Anna kadaseaa porathu nallaerunthuthanu antha thanni kan annava review sollava Ella 😂', 'Water melon baji podunga bro', 'One of the favourite episode ❤❤', 'Super bro... 👍', 'Walker Jennifer Robinson Susan Martinez Elizabeth', 'Gooseberry ❌ \xa0ivy gourd ✅']",Friday,1533.0,442,"['Chocolate', 'பஜ்ஜி', 'மஜா😋', '|', 'Vj', 'Siddhu', 'Vlogs']",0.16666666666666666,positive
YUM00QJKC3Y,Vj Siddhu Vlogs,பாக்கும் போதே ஆசையா இருக்கே👀🤤 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056 
Gmail : vjsidduvlogsadv@gmail.com   

For Franchise & Distribution Enquiries - Contact : 9944086575, 7511124774

Mercelys Icecream Available Stores : SRPKAJ Parlour - T.Nagar.
Mylai Chips, Mylai Poli Stall, Jai Krishna Pharmacy - Mylapore.
Seashell, Falooda Nation, Arafa Restaurant - Anna Nagar.

#vjsiddhuvlogs #icecreamfactory #mercelysicecream #icecreammaking #funvlogs #funloaded #icecreammachine #icecreamfactorytour

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Siddhu latest videos,Vj Siddhu Vlogs latest,siddhu vlogs,vj siddhu prank,siddhu vlogs new video,today video siddhu vlogs,ice cream factory,ice cream making fun vlog,ice cream factory visit vlog,mercley's icecream factory,mercley's icecream factory tour,mercley's icecream making,ice cream factory tour,factory tour,icecream making",2024-06-12 09:30:08+00:00,2507929,156486,0,1423,PT21M4S,hd,True,"['Johnson Donald Clark Richard Moore Mark', '8:48 😅😅😅', 'New brand icecream varuthaa', 'Brother srilanka wannga please', ""Tube life 😍😍😍90's kids fav"", 'I love vj siddhu ❤', '90’s kids vaazhke vere!! Wish i born even more earlier', '0:59 ennada periye korean!! tamizhan daa!!🤙🏽🤙🏽', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', '4:23']",Wednesday,1264.0,455,"['பாக்கும்', 'போதே', 'ஆசையா', 'இருக்கே👀🤤', '|', 'Vj', 'Siddhu', 'Vlogs']",0.35440340909090906,positive
DwrVC5aBv3o,Vj Siddhu Vlogs,எங்க ஆட்டம் வெறித்தனம் 🔥 | VJ Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #foosball #tablefootball #teammessi #teamronaldo 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,vj siddhu new series,vj siddhu new video,vj siddhu vlogs,vj siddhu korea video,harshath khan,foosball,table football,table football game,foos ball game,vj siddhu table football,vj siddhu video,vjsiddhu",2024-06-10 11:45:08+00:00,2105318,150585,0,2054,PT17M43S,hd,True,"['but ronaldo is the goat\n🥵', 'Pk present', 'Messi fans❤', 'Suiiii', 'Fan of sabbu ❤', 'Always cristiano suiiiiii sotthukaga alaya koodadhu king cristiano👑', '12:39 🐐🔥', 'Even Messi idol can never lose❤', 'biggest scam siddu na ever did, avanga 300 dan tharanum pesi kolapi 400 vangitaru😅🤣🤣🤣🤣', '1000 Messi come and go. Only one CR7❤']",Monday,1063.0,449,"['எங்க', 'ஆட்டம்', 'வெறித்தனம்', '🔥', '|', 'VJ', 'Siddhu', 'Vlogs']",0.0,neutral
7Qe8ZKBt6vw,Vj Siddhu Vlogs,Train to Busan 🚄🥳 | South Korea Series Unseen 👀 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #southkorea #southkoreaseries #seoul #koreanmarket #southkoreamarket #traintobusan #selfphotostudio 
___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,south korea,south korea series,vj siddhu south korea series,vj siddhu south korea,vj siddhu new series,vj siddhu new video,vj siddhu vlogs,vj siddhu korea video,vj siddhu korea series,harshath khan,Korea,shopping,korean market,selfphotostudio,korea self photo studio,southkorea market",2024-06-09 04:30:12+00:00,2249457,147811,0,1425,PT18M18S,hd,True,"['15:50 pontttati 🤣🤣😁🤣', 'Reason for ""Ilamai idho, idho"" song at 4:44\n\nHint: ""Kaththi sandai poduven 🏳\u200d🌈 Vaanavil Koodhiyan 🤣', 'நம்ம ஊர்ல இது போல கடை நிறைய இருந்தா எல்லாரும் திருடிட்டு போயிடுவாங்க 😂😂 திருட்டுப் பசங்க சார்', '4:53 siddhu bro kuda innoru aaal dance aaduramaathiri iruku.....😂👌', '😂😂😂', '👏👏', '❤', 'Shalini anni lathi la naalu kaatu kaatunga siddhu ku 😂😂😂', 'Rio😂', '😂😂😂❤❤❤']",Sunday,1098.0,456,"['Train', 'Busan', '🚄🥳', '|', 'South', 'Korea', 'Series', 'Unseen', '👀', '|', 'Vj', 'Siddhu', 'Vlogs']",0.0,neutral
alzwxkS9ckc,Vj Siddhu Vlogs,அதிக பட்ச விலையே Rs.350 தான் 🤯😳 | South Korea Ep - 13 | VJ Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #southkorea #southkoreaseries #daiso #daisokorea #shopping #shoppingvlog #episode13 #Miniso #Koreashopping

GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200
___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,south korea,south korea series,vj siddhu south korea series,vj siddhu south korea,vj siddhu new series,vj siddhu new video,vj siddhu vlogs,vj siddhu korea video,vj siddhu korea series,harshath khan,Korea,shopping,shopping vlog,daiso,daiso shopping,daiso shopping vlog,daiso korea",2024-06-07 10:30:08+00:00,2506485,155648,0,1583,PT20M30S,hd,True,"['❤ sprb uhhhh 🔥', 'Once come to Malaysia and go visit eco shop near by', 'Ella mya kadanthu poogum😢❤❤❤', 'Naanum South Korea hurricane South Korea School', '11:54 remind me of 90’s kids life', 'aamaa nae,5 rs kku 100 pakku muttai vaangittu vandhu gethu kaatittu irundhae..😢😢😢😢😢😢', 'ஹாய்', '😂😂😂', 'Samthosama eruku saami', 'Bubbles ❤My favorite']",Friday,1230.0,451,"['அதிக', 'பட்ச', 'விலையே', 'Rs.350', 'தான்', '🤯😳', '|', 'South', 'Korea', 'Ep', '-', '13', '|', 'VJ', 'Siddhu', 'Vlogs']",0.3,positive
Kw13BsXwA9U,Vj Siddhu Vlogs,North Korea Dangerous தான் போலயே😒 | South Korea Ep-12 | Vj Siddhu Vlogs,"GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #southkorea #northkorea #border #koreaborder #kimjongun #dmz #demilitaryzone dmztour #southkoreaseries #southkoreavlog #history #dmzhistory #travel #trip #episode12
___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,sidhu vlogs,siddhu vlogs,south korea,south korea series,vj siddhu south korea series,vj siddhu south korea,vj siddhu new series,vj siddhu new video,vj siddhu vlogs,vj siddhu korea video,vj siddhu korea series,harshath khan,seoul vlog vj siddhu,south korea dmz,dmz korea",2024-06-05 11:30:08+00:00,2686966,161762,0,2060,PT26M34S,hd,True,"['Pugazh matheri iruka ya nee 😂😂', 'North Korea pona solli tu eruku 😂😂', 'Rodriguez Anthony Taylor Maria Young Frank', 'Siddhu anna ninga avanoda Nadu la irunthu avane kalaikira vere level anna', 'கிம் கோட்டை 😈', 'Un pondatiya oopanda vj siddhu badu paiyya', 'Kim oru periya thalaivar, avara thappa pesra adhuvum avanga oorlaye irundhutu thevdiyq paiyya', 'Avanga oorla poitu vlog panitu andha videos la vara views and kaasa vechitu vazhura nenga, andha oora pathiye thappa peslama ji', 'Garcia Elizabeth Hall Larry Martin Susan', 'About KIM  JONG UN DPR..\nTRUTH america is behind fake newses Brother.. 🚨🚨🚨\nhttps://youtu.be/_Vn-RE85Ha8?si=4w1sINrBAK7_B7zZ']",Wednesday,1594.0,448,"['North', 'Korea', 'Dangerous', 'தான்', 'போலயே😒', '|', 'South', 'Korea', 'Ep-12', '|', 'Vj', 'Siddhu', 'Vlogs']",-0.26666666666666666,negative
E7u4wZfHZ2w,Vj Siddhu Vlogs,சொந்த நாட்ட பிரியிற வலி இருக்கே🥺💔 | South Korea Ep - 11 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #southkorea #northkorea #border #koreaborder #kimjongun #dmz #demilitaryzone dmztour #southkoreaseries #southkoreavlog #history #dmzhistory #travel #trip #episode11
___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,sidhu vlogs,siddhu vlogs,south korea,south korea series,vj siddhu south korea series,vj siddhu south korea,vj siddhu new series,vj siddhu new video,vj siddhu vlogs,vj siddhu korea video,vj siddhu korea series,harshath khan,seoul vlog vj siddhu,south korea dmz,dmz korea",2024-06-03 10:30:08+00:00,2458528,166586,0,3594,PT26M34S,hd,True,"['Idha pakum bodhu. India evlo mukiyam la', 'Gaza🥺', '16:00 that vada Chennai bgm and antha scenario vera level', '16:00 vada Chennai movie bgm and that scenario vera level', 'Pakistan tour', 'US  Army soldier Travis King is not KILLED ,.. He returned to USA after 10 months in North korea.. he is alive !', '🙂❤️🩸', '10:49❤', 'This episode hits different😶😢', '😢😢😢😢😭']",Monday,1594.0,448,"['சொந்த', 'நாட்ட', 'பிரியிற', 'வலி', 'இருக்கே🥺💔', '|', 'South', 'Korea', 'Ep', '-', '11', '|', 'Vj', 'Siddhu', 'Vlogs']",0.1125,positive
sHo4-P-Dads,Vj Siddhu Vlogs,Siddhu's Favorite Boostie😋☕ | Vj Siddhu Vlogs,"Cam Soori's Tea Shop - https://g.co/kgs/SxPAgQY

For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #soori #camsoori #camsooriteastall #funvlogs

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,cam soori,cam soori tea stall,cam soori tea boy,cam soori tea shop,tea boy,cam soori tea shop vlog,comedy,siddhu latest,siddhu vlogs latest,siddhu harshath,harshath khan,siddhu harshath meme,tea shop",2024-06-02 04:30:08+00:00,3844577,238632,0,2139,PT26M54S,hd,True,"['Hi', '729 Destin Fields', 'Anna do you have any Branch in other state.....?', 'Congratulations suriya🎉🎉❤', '22:16 that girl expression 😂😂😂', '26:32 soluuu🤣🤣🤣🤣🤣', 'Yes', 'Solluuuuuuu unexpected 😂❤', 'Hi', 'Enaku iruka mental load koraika vandha deivangala😊😊']",Sunday,1614.0,447,"[""Siddhu's"", 'Favorite', 'Boostie😋☕', '|', 'Vj', 'Siddhu', 'Vlogs']",-0.041666666666666664,negative
